"gene","insdens"
"BW25113_0091",0.002710027100271
"BW25113_0092",0.0423452768729642
"BW25113_0093",0.01323706377858
"BW25113_0094",0.00158353127474268
"BW25113_0095",0.00520833333333333
"BW25113_0096",0.00326797385620915
"BW25113_0097",0.0292397660818713
"BW25113_0098",0.00628233555062823
"BW25113_0099",0.1
"BW25113_0101",0.0606060606060606
"BW25113_0102",0.10752688172043
"BW25113_0103",0.00644122383252818
"BW25113_0104",0.10632183908046
"BW25113_0106",0.120532003325021
"BW25113_0107",0.095959595959596
"BW25113_0108",0.106575963718821
"BW25113_0109",0.0973154362416107
"BW25113_0110",0.128623188405797
"BW25113_0111",0.106432748538012
"BW25113_0112",0.137554585152838
"BW25113_0113",0.0379084967320261
"BW25113_0114",0.0101351351351351
"BW25113_0115",0.00845219228737454
"BW25113_0116",0.000701754385964912
"BW25113_0117",0.112189859762675
"BW25113_0118",0.0219399538106236
"BW25113_0119",0.134986225895317
"BW25113_0120",0.106918238993711
"BW25113_0121",0.0830449826989619
"BW25113_0122",0.0862068965517241
"BW25113_0123",0.0980012894906512
"BW25113_0124",0.116687578419072
"BW25113_0125",0.0782122905027933
"BW25113_0126",0.00301659125188537
"BW25113_0127",0.0722761596548004
"BW25113_0128",0.0933852140077821
"BW25113_0129",0.102040816326531
"BW25113_0130",0.0967479674796748
"BW25113_0131",0.078740157480315
"BW25113_0132",0.107419712070875
"BW25113_0133",0.0962441314553991
"BW25113_0134",0.10440251572327
"BW25113_0135",0.259887005649718
"BW25113_0136",0.274706867671692
"BW25113_0137",0.323432343234323
"BW25113_0138",0.329824561403509
"BW25113_0139",0.356428021555042
"BW25113_0140",0.298245614035088
"BW25113_0141",0.333333333333333
"BW25113_0142",0.0104166666666667
"BW25113_0143",0.0572246065808298
"BW25113_0144",0.0938511326860841
"BW25113_0145",0.0592105263157895
"BW25113_0146",0.119148936170213
"BW25113_0147",0.0998116760828625
"BW25113_0148",0.0954732510288066
"BW25113_0149",0.0915187376725838
"BW25113_0150",0.111853832442068
"BW25113_0151",0.0964912280701754
"BW25113_0152",0.0987654320987654
"BW25113_0153",0.086232980332829
"BW25113_0154",0.0039032006245121
"BW25113_0155",0.121659634317862
"BW25113_0156",0.00869565217391304
"BW25113_0157",0.0881410256410256
"BW25113_0158",0.0873907615480649
"BW25113_0159",0.0157367668097282
"BW25113_0160",0.285243741765481
"BW25113_0161",0.119298245614035
"BW25113_0162",0.106217616580311
"BW25113_0163",0.0930232558139535
"BW25113_0164",0.102091020910209
"BW25113_0166",0.00606060606060606
"BW25113_0167",0.0280583613916947
"BW25113_0168",0.00628930817610063
"BW25113_0169",0.00275482093663912
"BW25113_0170",0.00352112676056338
"BW25113_0172",0.0017921146953405
"BW25113_0173",0.00835421888053467
"BW25113_0174",0.00393700787401575
"BW25113_0175",0.00233100233100233
"BW25113_0176",0.00295639320029564
"BW25113_0177",0.00123304562268804
"BW25113_0178",0.0637860082304527
"BW25113_0179",0.00292397660818713
"BW25113_0181",0.00126742712294043
"BW25113_0182",0.00522193211488251
"BW25113_0183",0.0351758793969849
"BW25113_0184",0.00172265288544358
"BW25113_0185",0.00208333333333333
"BW25113_0186",0.0938375350140056
"BW25113_0187",0.0820512820512821
"BW25113_0188",0.0046189376443418
"BW25113_0189",0.0901960784313725
"BW25113_0190",0.0732600732600733
"BW25113_0191",0.108747044917258
"BW25113_0192",0.111111111111111
"BW25113_0193",0.126060606060606
"BW25113_0194",0.00174520069808028
"BW25113_0195",0.104519774011299
"BW25113_0196",0.155555555555556
"BW25113_0197",0.10906862745098
"BW25113_0198",0.157492354740061
"BW25113_0199",0.123062015503876
"BW25113_0200",0.0277777777777778
"BW25113_0207",0.0671641791044776
"BW25113_0208",0.0655737704918033
"BW25113_0209",0.0848938826466916
"BW25113_0210",0.0721153846153846
"BW25113_0211",0.0699043414275202
"BW25113_0212",0.0674603174603175
"BW25113_0213",0.0677731673582296
"BW25113_0214",0.00641025641025641
"BW25113_0215",0.0136612021857923
"BW25113_0217",0.152671755725191
"BW25113_0219",0.0869001297016861
"BW25113_0220",0.124472573839662
"BW25113_0221",0.0736196319018405
"BW25113_0222",0.0103626943005181
"BW25113_0223",0.0690104166666667
"BW25113_0224",0.0890688259109312
"BW25113_0225",0.129032258064516
"BW25113_0226",0.172413793103448
"BW25113_0227",0.0746666666666667
"BW25113_0228",0.102409638554217
"BW25113_0231",0.084280303030303
"BW25113_0232",0.0476190476190476
"BW25113_0233",0.260651629072682
"BW25113_0234",0.158940397350993
"BW25113_0237",0.0775034293552812
"BW25113_0238",0.0871459694989107
"BW25113_0239",0.0995983935742972
"BW25113_0241",0.265151515151515
"BW25113_0242",0.0896739130434783
"BW25113_0243",0.0980861244019139
"BW25113_0245",0.0935672514619883
"BW25113_0246",0.116352201257862
"BW25113_0247",0.111111111111111
"BW25113_0248",0.150326797385621
"BW25113_0249",0.120833333333333
"BW25113_0250",0.134615384615385
"BW25113_0251",0.144144144144144
"BW25113_0252",0.103406326034063
"BW25113_0253",0.130787037037037
"BW25113_0254",0.120805369127517
"BW25113_0260",0.089031339031339
"BW25113_0261",0.0760986066452304
"BW25113_0262",0.100286532951289
"BW25113_0267",0.112554112554113
"BW25113_0268",0.0682068206820682
"BW25113_0269",0.0940040650406504
"BW25113_0270",0.108459869848156
"BW25113_0271",0.0986964618249535
"BW25113_0272",0.108036890645586
"BW25113_0273",0.0825870646766169
"BW25113_0277",0.338118022328549
"BW25113_0278",0.223175965665236
"BW25113_0279",0.108771929824561
"BW25113_0280",0.167800453514739
"BW25113_0281",0.0835117773019272
"BW25113_0283",0.101358411703239
"BW25113_0284",0.0900409276944066
"BW25113_0285",0.0992685475444096
"BW25113_0286",0.111594202898551
"BW25113_0287",0.354471544715447
"BW25113_0288",0.345454545454545
"BW25113_0289",0.0984528832630098
"BW25113_0290",0.0991484184914842
"BW25113_0291",0.106096595407759
"BW25113_0292",0.0866965620328849
"BW25113_0293",0.166666666666667
"BW25113_0294",0.109983079526227
"BW25113_0295",0.223684210526316
"BW25113_0296",0.143939393939394
"BW25113_0301",0.252525252525253
"BW25113_0303",0.0548523206751055
"BW25113_0304",0.268476621417798
"BW25113_0305",0.253801169590643
"BW25113_0306",0.206944444444444
"BW25113_0307",0.104341736694678
"BW25113_0308",0.137931034482759
"BW25113_0310",0.0403587443946188
"BW25113_0311",0.107719928186715
"BW25113_0312",0.0848608282416836
"BW25113_0313",0.0952380952380952
"BW25113_0314",0.108161258603736
"BW25113_0315",0.318640955004591
"BW25113_0316",0.195069667738478
"BW25113_0317",0.144578313253012
"BW25113_0318",0.173267326732673
"BW25113_0319",0.263888888888889
"BW25113_0320",0.0910852713178295
"BW25113_0321",0.0676532769556025
"BW25113_0323",0.0778128286014721
"BW25113_0324",0.0932754880694143
"BW25113_0325",0.15047619047619
"BW25113_0326",0.16421568627451
"BW25113_0327",0.16260162601626
"BW25113_0328",0.196428571428571
"BW25113_0329",0.141304347826087
"BW25113_0330",0.0737240075614367
"BW25113_0331",0.0774410774410774
"BW25113_0333",0.0854700854700855
"BW25113_0334",0.0730027548209366
"BW25113_0335",0.077371489136195
"BW25113_0336",0.0746031746031746
"BW25113_0337",0.0817757009345794
"BW25113_0338",0.0633333333333333
"BW25113_0339",0.0590909090909091
"BW25113_0340",0.0636942675159236
"BW25113_0341",0.116017316017316
"BW25113_0342",0.284313725490196
"BW25113_0343",0.254385964912281
"BW25113_0345",0.0923361034164358
"BW25113_0346",0.0863309352517986
"BW25113_0347",0.0930930930930931
"BW25113_0348",0.0783068783068783
"BW25113_0350",0.0925925925925926
"BW25113_0351",0.082018927444795
"BW25113_0352",0.0641025641025641
"BW25113_0353",0.0734323432343234
"BW25113_0354",0.112962962962963
"BW25113_0355",0.0983213429256595
"BW25113_0356",0.0792792792792793
"BW25113_0357",0.0869565217391304
"BW25113_0358",0.231266149870801
"BW25113_0363",0.235588972431078
"BW25113_0364",0.134408602150538
"BW25113_0365",0.116303219106957
"BW25113_0366",0.0729166666666667
"BW25113_0367",0.0676328502415459
"BW25113_0368",0.0845070422535211
"BW25113_0369",0.0041025641025641
"BW25113_0375",0.137820512820513
"BW25113_0376",0.216753022452504
"BW25113_0377",0.104832104832105
"BW25113_0378",0.0840182648401827
"BW25113_0379",0.0517799352750809
"BW25113_0380",0.103286384976526
"BW25113_0381",0.0876712328767123
"BW25113_0382",0.298850574712644
"BW25113_0383",0.136299435028249
"BW25113_0384",0.105919003115265
"BW25113_0385",0.0922939068100358
"BW25113_0386",0.054320987654321
"BW25113_0387",0.0806100217864924
"BW25113_0388",0.0742857142857143
"BW25113_0389",0.140625
"BW25113_0390",0.12094395280236
"BW25113_0391",0.273684210526316
"BW25113_0393",0.0855263157894737
"BW25113_0394",0.11991199119912
"BW25113_0396",0.216877637130802
"BW25113_0397",0.0845249443914839
"BW25113_0398",0.104738154613466
"BW25113_0399",0.108695652173913
"BW25113_0400",0.0887345679012346
"BW25113_0401",0.10530303030303
"BW25113_0402",0.098981077147016
"BW25113_0403",0.0986225895316804
"BW25113_0404",0.0549828178694158
"BW25113_0405",0.0662931839402428
"BW25113_0406",0.0815602836879433
"BW25113_0407",0.048048048048048
"BW25113_0408",0.0113636363636364
"BW25113_0409",0.0133744855967078
"BW25113_0410",0.10632183908046
"BW25113_0411",0.106214689265537
"BW25113_0412",0.0962962962962963
"BW25113_0413",0.0177777777777778
"BW25113_0414",0.00271739130434783
"BW25113_0416",0.0142857142857143
"BW25113_0417",0.00204498977505112
"BW25113_0418",0.0539499036608863
"BW25113_0419",0.078974358974359
"BW25113_0420",0.000536768652710682
"BW25113_0421",0.00333333333333333
"BW25113_0422",0.0452674897119342
"BW25113_0423",0.0703933747412008
"BW25113_0424",0.0642978003384095
"BW25113_0425",0.0734649122807018
"BW25113_0426",0.0569105691056911
"BW25113_0427",0.0791208791208791
"BW25113_0428",0.0673400673400673
"BW25113_0429",0.0818181818181818
"BW25113_0430",0.0650406504065041
"BW25113_0431",0.0592369477911647
"BW25113_0432",0.108649789029536
"BW25113_0433",0.109756097560976
"BW25113_0434",0.112262521588946
"BW25113_0435",0.113207547169811
"BW25113_0436",0.0785219399538106
"BW25113_0437",0.0496794871794872
"BW25113_0438",0.0611764705882353
"BW25113_0439",0.0424628450106157
"BW25113_0440",0.102564102564103
"BW25113_0441",0.0918803418803419
"BW25113_0442",0.14247311827957
"BW25113_0443",0.115288220551378
"BW25113_0444",0.0603448275862069
"BW25113_0445",0.0893592004703116
"BW25113_0446",0.0757020757020757
"BW25113_0447",0.10239651416122
"BW25113_0448",0.0761421319796954
"BW25113_0449",0.0892255892255892
"BW25113_0450",0.0471976401179941
"BW25113_0451",0.0675990675990676
"BW25113_0452",0.0650406504065041
"BW25113_0453",0.0837696335078534
"BW25113_0454",0.0794871794871795
"BW25113_0456",0.0875706214689266
"BW25113_0457",0.137330754352031
"BW25113_0458",0.0849256900212314
"BW25113_0459",0.193840579710145
"BW25113_0460",0.136986301369863
"BW25113_0461",0.242666666666667
"BW25113_0462",0.0898412698412698
"BW25113_0463",0.104690117252931
"BW25113_0464",0.216049382716049
"BW25113_0465",0.0862325304787392
"BW25113_0466",0.0679012345679012
"BW25113_0467",0.0833333333333333
"BW25113_0468",0.082010582010582
"BW25113_0469",0.0905797101449275
"BW25113_0470",0.0015527950310559
"BW25113_0471",0.0727272727272727
"BW25113_0472",0.0891089108910891
"BW25113_0473",0.0864
"BW25113_0475",0.00207684319833853
"BW25113_0476",0.0822916666666667
"BW25113_0477",0.0911877394636015
"BW25113_0478",0.0983899821109123
"BW25113_0479",0.0704340704340704
"BW25113_0480",0.0659407138535995
"BW25113_0481",0.0416666666666667
"BW25113_0482",0.0893081761006289
"BW25113_0483",0.0906432748538012
"BW25113_0484",0.0834331337325349
"BW25113_0485",0.10075026795284
"BW25113_0486",0.0866202629543697
"BW25113_0487",0.0735294117647059
"BW25113_0488",0.0762527233115468
"BW25113_0489",0.108932461873638
"BW25113_0490",0.179941002949853
"BW25113_0491",0.191025641025641
"BW25113_0492",0.0783625730994152
"BW25113_0493",0.062962962962963
"BW25113_0494",0.0590111642743222
"BW25113_0495",0.098981077147016
"BW25113_0496",0.0877846790890269
"BW25113_0497",0.136883905629526
"BW25113_0498",0.043360433604336
"BW25113_0503",0.0867579908675799
"BW25113_0504",0.0550161812297735
"BW25113_0505",0.062111801242236
"BW25113_0506",0.0747549019607843
"BW25113_0507",0.126262626262626
"BW25113_0508",0.18018018018018
"BW25113_0509",0.193401592718999
"BW25113_0511",0.205498281786942
"BW25113_0512",0.0859030837004405
"BW25113_0513",0.180491551459293
"BW25113_0514",0.108202443280977
"BW25113_0515",0.269720101781171
"BW25113_0516",0.226537216828479
"BW25113_0517",0.165714285714286
"BW25113_0518",0.0857314148681055
"BW25113_0520",0.0919117647058824
"BW25113_0521",0.0771812080536913
"BW25113_0522",0.0655430711610487
"BW25113_0523",0.0647058823529412
"BW25113_0524",0.00138312586445367
"BW25113_0525",0.0242424242424242
"BW25113_0526",0.000721500721500722
"BW25113_0527",0.0613026819923372
"BW25113_0528",0.0610328638497653
"BW25113_0529",0.00461361014994233
"BW25113_0530",0.174953959484346
"BW25113_0531",0.19047619047619
"BW25113_0532",0.213133640552995
"BW25113_0533",0.165650406504065
"BW25113_0534",0.178294573643411
"BW25113_0535",0.107424960505529
"BW25113_0537",0.103951890034364
"BW25113_0543",0.288288288288288
"BW25113_0544",0.0294695481335953
"BW25113_0545",0.293478260869565
"BW25113_0546",0.140350877192982
"BW25113_0547",0.116228070175439
"BW25113_0548",0.0994152046783626
"BW25113_0549",0.0824742268041237
"BW25113_0550",0.12396694214876
"BW25113_0551",0.255208333333333
"BW25113_0554",0.37962962962963
"BW25113_0555",0.283132530120482
"BW25113_0556",0.136363636363636
"BW25113_0557",0.319727891156463
"BW25113_0558",0.0462287104622871
"BW25113_0559",0.381642512077295
"BW25113_0560",0.0897435897435897
"BW25113_0564",0.02
"BW25113_0565",0.291404612159329
"BW25113_0566",0.167979002624672
"BW25113_0567",0.0707070707070707
"BW25113_0568",0.0881264715775311
"BW25113_0569",0.0835567470956211
"BW25113_0570",0.0720720720720721
"BW25113_0571",0.0628654970760234
"BW25113_0572",0.186317321688501
"BW25113_0573",0.366366366366366
"BW25113_0574",0.102124183006536
"BW25113_0575",0.0613867684478372
"BW25113_0576",0.0864197530864197
"BW25113_0577",0.293269230769231
"BW25113_0578",0.100917431192661
"BW25113_0579",0.0677506775067751
"BW25113_0580",0.0923694779116466
"BW25113_0581",0.0884718498659517
"BW25113_0583",0.0756843800322061
"BW25113_0584",0.0825524319500223
"BW25113_0585",0.0457190357439734
"BW25113_0586",0.0862957238536837
"BW25113_0587",0.150793650793651
"BW25113_0588",0.0343137254901961
"BW25113_0589",0.0312185297079557
"BW25113_0590",0.0308457711442786
"BW25113_0591",0.0727418065547562
"BW25113_0592",0.0417972831765935
"BW25113_0593",0.0629251700680272
"BW25113_0594",0.0726256983240224
"BW25113_0595",0.0641025641025641
"BW25113_0596",0.0776439089692102
"BW25113_0597",0.0821256038647343
"BW25113_0598",0.0854700854700855
"BW25113_0599",0.0826446280991736
"BW25113_0600",0.0723514211886305
"BW25113_0601",0.0761904761904762
"BW25113_0602",0.110565110565111
"BW25113_0603",0.0664451827242525
"BW25113_0604",0.121820615796519
"BW25113_0605",0.049645390070922
"BW25113_0606",0.0696040868454662
"BW25113_0607",0.149184149184149
"BW25113_0608",0.121065375302663
"BW25113_0610",0.0924574209245742
"BW25113_0611",0.0743494423791822
"BW25113_0612",0.087431693989071
"BW25113_0613",0.0739476678043231
"BW25113_0614",0.0778985507246377
"BW25113_0615",0.0737116764514025
"BW25113_0616",0.0693069306930693
"BW25113_0617",0.0841750841750842
"BW25113_0618",0.0991501416430595
"BW25113_0619",0.106690777576854
"BW25113_0620",0.155653450807636
"BW25113_0621",0.125541125541126
"BW25113_0622",0.14795008912656
"BW25113_0623",0.0380952380952381
"BW25113_0624",0.0182291666666667
"BW25113_0627",0.0833333333333333
"BW25113_0628",0.0041407867494824
"BW25113_0629",0.164570230607966
"BW25113_0630",0.0218068535825545
"BW25113_0631",0.0113636363636364
"BW25113_0632",0.0610561056105611
"BW25113_0633",0.0624426078971533
"BW25113_0634",0.000898472596585804
"BW25113_0635",0.00368033648790747
"BW25113_0636",0.0405982905982906
"BW25113_0637",0.0628930817610063
"BW25113_0638",0.0751633986928105
"BW25113_0639",0.0109034267912773
"BW25113_0640",0.00872093023255814
"BW25113_0641",0.00343642611683849
"BW25113_0642",0.00154858691444057
"BW25113_0643",0.0745341614906832
"BW25113_0644",0.134969325153374
"BW25113_0645",0.166666666666667
"BW25113_0646",0.208683473389356
"BW25113_0647",0.216216216216216
"BW25113_0648",0.137005649717514
"BW25113_0649",0.0977961432506887
"BW25113_0650",0.117893476959904
"BW25113_0651",0.128205128205128
"BW25113_0652",0.0550964187327824
"BW25113_0653",0.0740740740740741
"BW25113_0654",0.0647773279352227
"BW25113_0655",0.0495049504950495
"BW25113_0657",0.00454840805717999
"BW25113_0658",0.0534698521046644
"BW25113_0659",0.0106837606837607
"BW25113_0660",0.0413064361191162
"BW25113_0661",0.0863157894736842
"BW25113_0662",0.00340136054421769
"BW25113_0674",0.0798798798798799
"BW25113_0675",0.0637450199203187
"BW25113_0676",0.0638820638820639
"BW25113_0677",0.0539599651871192
"BW25113_0678",0.0536828963795256
"BW25113_0679",0.0883410374935799
"BW25113_0680",0.0024024024024024
"BW25113_0681",0.0867093105899076
"BW25113_0682",0.0795107033639144
"BW25113_0683",0.029082774049217
"BW25113_0684",0.00188323917137476
"BW25113_0685",0.0646258503401361
"BW25113_0686",0.073202614379085
"BW25113_0687",0.00732600732600733
"BW25113_0688",0.0170627666057282
"BW25113_0689",0.216161616161616
"BW25113_0692",0.129545454545455
"BW25113_0693",0.101409731696226
"BW25113_0694",0.12094395280236
"BW25113_0695",0.0722532588454376
"BW25113_0696",0.0802792321116928
"BW25113_0697",0.0727183992191313
"BW25113_0698",0.0740740740740741
"BW25113_0699",0.0966183574879227
"BW25113_0700",0.140438721983786
"BW25113_0702",0.0152905198776758
"BW25113_0704",0.0315789473684211
"BW25113_0706",0.0971128608923885
"BW25113_0707",0.101960784313725
"BW25113_0708",0.0711768851303735
"BW25113_0709",0.0843454790823212
"BW25113_0710",0.0672043010752688
"BW25113_0711",0.0715372907153729
"BW25113_0712",0.0632368703108253
"BW25113_0713",0.0517006802721088
"BW25113_0714",0.0593434343434343
"BW25113_0715",0.0764087870105062
"BW25113_0716",0.0979284369114878
"BW25113_0717",0.0685871056241427
"BW25113_0718",0.114787581699346
"BW25113_0719",0.313932980599647
"BW25113_0720",0.0724299065420561
"BW25113_0721",0.0307692307692308
"BW25113_0722",0.0258620689655172
"BW25113_0723",0.0418788907753254
"BW25113_0724",0.0474198047419805
"BW25113_0726",0.00999286224125625
"BW25113_0727",0.0090311986863711
"BW25113_0728",0.0505569837189374
"BW25113_0729",0.0563218390804598
"BW25113_0730",0.0663900414937759
"BW25113_0731",0.0687910976226606
"BW25113_0732",0.133637053910402
"BW25113_0733",0.00509878903760357
"BW25113_0734",0.00526315789473684
"BW25113_0735",0.0442176870748299
"BW25113_0736",0.0617283950617284
"BW25113_0737",0.0303030303030303
"BW25113_0738",0.0466200466200466
"BW25113_0739",0.0229067930489731
"BW25113_0740",0.0494972931167827
"BW25113_0741",0.0440613026819923
"BW25113_0742",0.0669191919191919
"BW25113_0750",0.0603448275862069
"BW25113_0751",0.0791666666666667
"BW25113_0752",0.0828025477707006
"BW25113_0753",0.141732283464567
"BW25113_0754",0.0579297245963913
"BW25113_0755",0.0664010624169987
"BW25113_0756",0.0634005763688761
"BW25113_0757",0.0583115752828547
"BW25113_0758",0.0563514804202483
"BW25113_0759",0.0540806293018682
"BW25113_0760",0.0739986422267481
"BW25113_0761",0.0887198986058302
"BW25113_0762",0.0533333333333333
"BW25113_0763",0.0555555555555556
"BW25113_0764",0.0594202898550725
"BW25113_0765",0.0528800755429651
"BW25113_0766",0.0659340659340659
"BW25113_0767",0.0481927710843374
"BW25113_0768",0.0922431865828092
"BW25113_0769",0.226970560303894
"BW25113_0770",0.225244072524407
"BW25113_0771",0.10079575596817
"BW25113_0772",0.0996884735202492
"BW25113_0773",0.0691823899371069
"BW25113_0774",0.0767441860465116
"BW25113_0775",0.0720461095100865
"BW25113_0776",0.0554112554112554
"BW25113_0777",0.0912698412698413
"BW25113_0778",0.0737463126843658
"BW25113_0779",0.0687438180019782
"BW25113_0780",0.0704070407040704
"BW25113_0781",0.0676767676767677
"BW25113_0782",0.0604288499025341
"BW25113_0783",0.0596707818930041
"BW25113_0784",0.0691056910569106
"BW25113_0785",0.0706401766004415
"BW25113_0786",0.147517730496454
"BW25113_0787",0.128851540616246
"BW25113_0788",0.0689655172413793
"BW25113_0789",0.0652173913043478
"BW25113_0790",0.068241469816273
"BW25113_0791",0.0705596107055961
"BW25113_0792",0.0614272809394761
"BW25113_0793",0.0590828924162257
"BW25113_0794",0.0713874496257916
"BW25113_0795",0.0820820820820821
"BW25113_0796",0.0714285714285714
"BW25113_0797",0.0652014652014652
"BW25113_0798",0.0476190476190476
"BW25113_0799",0.0571827057182706
"BW25113_0800",0.0716510903426791
"BW25113_0801",0.0589318600368324
"BW25113_0802",0.0306513409961686
"BW25113_0803",0.0599250936329588
"BW25113_0804",0.0737463126843658
"BW25113_0805",0.067455102934735
"BW25113_0806",0.0498084291187739
"BW25113_0807",0.0690399137001079
"BW25113_0808",0.0655884995507637
"BW25113_0809",0.0663900414937759
"BW25113_0810",0.0666666666666667
"BW25113_0811",0.0589022757697456
"BW25113_0812",0.117063492063492
"BW25113_0813",0.102477477477477
"BW25113_0814",0.0717054263565891
"BW25113_0815",0.091540404040404
"BW25113_0817",0.0598290598290598
"BW25113_0818",0.0804289544235925
"BW25113_0819",0.0846905537459283
"BW25113_0820",0.0558694287507847
"BW25113_0821",0.0742496050552923
"BW25113_0822",0.0588235294117647
"BW25113_0823",0.0723386765310317
"BW25113_0824",0.0822222222222222
"BW25113_0825",0.0723981900452489
"BW25113_0826",0.0733333333333333
"BW25113_0827",0.0663430420711974
"BW25113_0828",0.0683229813664596
"BW25113_0829",0.0614316239316239
"BW25113_0830",0.0825211176088369
"BW25113_0831",0.0651465798045603
"BW25113_0832",0.105263157894737
"BW25113_0833",0.14176245210728
"BW25113_0834",0.18058690744921
"BW25113_0835",0.0829562594268477
"BW25113_0836",0.0677083333333333
"BW25113_0837",0.0591397849462366
"BW25113_0838",0.0701754385964912
"BW25113_0839",0.0806317539484622
"BW25113_0840",0.0553359683794466
"BW25113_0841",0.0619765494137353
"BW25113_0842",0.0640713706407137
"BW25113_0843",0.0736842105263158
"BW25113_0844",0.0968137254901961
"BW25113_0845",0.0562448304383788
"BW25113_0846",0.074487895716946
"BW25113_0847",0.0966785290628707
"BW25113_0848",0.105820105820106
"BW25113_0849",0.104651162790698
"BW25113_0850",0.0972222222222222
"BW25113_0851",0.0871369294605809
"BW25113_0852",0.0609080841638981
"BW25113_0853",0.050314465408805
"BW25113_0854",0.0530098831985624
"BW25113_0855",0.0705467372134039
"BW25113_0856",0.0576519916142558
"BW25113_0857",0.0472813238770686
"BW25113_0858",0.0715746421267894
"BW25113_0859",0.0585106382978723
"BW25113_0860",0.0491803278688525
"BW25113_0861",0.0941704035874439
"BW25113_0862",0.0725244072524407
"BW25113_0863",0.0846994535519126
"BW25113_0864",0.0740740740740741
"BW25113_0865",0.0852713178294574
"BW25113_0866",0.0432098765432099
"BW25113_0867",0.062575210589651
"BW25113_0868",0.0877712031558185
"BW25113_0869",0.0719776380153739
"BW25113_0870",0.0668662674650699
"BW25113_0871",0.0698080279232112
"BW25113_0872",0.0670794633642931
"BW25113_0873",0.0689655172413793
"BW25113_0874",0.15
"BW25113_0875",0.0948275862068965
"BW25113_0876",0.0644966847498493
"BW25113_0877",0.0725075528700906
"BW25113_0878",0.0600358422939068
"BW25113_0879",0.0611196712891628
"BW25113_0880",0.0755555555555556
"BW25113_0881",0.0498442367601246
"BW25113_0882",0.0654369784804567
"BW25113_0884",0.0045662100456621
"BW25113_0885",0.0808510638297872
"BW25113_0886",0.0156794425087108
"BW25113_0887",0.00848896434634975
"BW25113_0888",0.0351966873706004
"BW25113_0889",0.0747474747474747
"BW25113_0890",0.0172932330827068
"BW25113_0891",0.0065359477124183
"BW25113_0892",0.0543154761904762
"BW25113_0893",0.00232018561484919
"BW25113_0894",0.0519427402862986
"BW25113_0895",0.0388349514563107
"BW25113_0896",0.0740740740740741
"BW25113_0897",0.0398724082934609
"BW25113_0898",0.0774586597040905
"BW25113_0899",0.147449336128581
"BW25113_0900",0.140814081408141
"BW25113_0901",0.175972927241963
"BW25113_0902",0.0863697705802969
"BW25113_0903",0.0722733245729304
"BW25113_0904",0.121212121212121
"BW25113_0905",0.106757524134015
"BW25113_0906",0.0663780663780664
"BW25113_0907",0.046831955922865
"BW25113_0908",0.0685358255451713
"BW25113_0909",0.065359477124183
